X Y Z sizeX sizeY sizeZ
1 14 8 1 1 1
1 20 8 1 1 1
6 21 8 1 1 1
13 10 8 1 1 1
15 8 8 1 1 1
15 27 8 1 1 1
16 7 8 1 1 1
28 29 8 1 1 1
29 6 8 1 1 1
32 8 8 1 1 1
32 26 8 1 1 1
34 11 8 1 1 1
35 22 8 1 1 1
12 16 9 2 8 1
14 8 9 2 8 1
14 16 9 2 8 1
16 8 9 2 8 1
16 16 9 2 8 1
18 8 9 2 8 1
18 16 9 2 8 1
20 8 9 2 8 1
20 16 9 2 8 1
22 8 9 2 8 1
22 16 9 2 8 1
24 8 9 2 8 1
24 16 9 2 8 1
26 8 9 2 8 1
26 16 9 2 8 1
28 8 9 2 8 1
28 16 9 2 8 1
30 8 9 2 8 1
30 16 9 2 8 1
32 16 9 2 8 1
1 14 9 2 8 1
3 13 9 2 8 1
5 13 9 2 8 1
34 12 9 2 8 1
16 24 9 8 2 1
16 26 9 8 2 1
24 24 9 8 2 1
24 26 9 8 2 1
17 6 9 8 2 1
18 28 9 8 2 1
12 12 9 2 4 1
32 12 9 2 4 1
7 16 9 2 4 1
25 6 9 4 2 1
14 24 9 2 2 1
26 28 9 2 2 1
32 10 9 2 2 1
32 24 9 2 2 1
34 20 9 2 2 1
0 16 9 1 4 1
11 16 9 1 4 1
36 16 9 1 4 1
20 5 9 4 1 1
24 5 9 4 1 1
3 21 9 4 1 1
21 30 9 4 1 1
11 13 9 1 3 1
34 22 9 1 3 1
28 28 9 3 1 1
29 7 9 3 1 1
7 14 9 1 2 1
11 20 9 1 2 1
13 10 9 1 2 1
13 24 9 1 2 1
15 26 9 1 2 1
32 8 9 1 2 1
16 28 9 2 1 1
0 15 9 1 1 1
0 20 9 1 1 1
2 13 9 1 1 1
7 20 9 1 1 1
12 11 9 1 1 1
12 24 9 1 1 1
14 26 9 1 1 1
16 7 9 1 1 1
19 5 9 1 1 1
25 30 9 1 1 1
28 29 9 1 1 1
29 6 9 1 1 1
32 26 9 1 1 1
33 9 9 1 1 1
34 11 9 1 1 1
35 22 9 1 1 1
0 16 10 8 2 1
0 18 10 8 2 1
16 8 10 8 2 1
16 10 10 8 2 1
16 12 10 8 2 1
16 14 10 8 2 1
16 16 10 8 2 1
16 18 10 8 2 1
16 20 10 8 2 1
16 22 10 8 2 1
16 24 10 8 2 1
16 26 10 8 2 1
24 8 10 8 2 1
24 10 10 8 2 1
24 12 10 8 2 1
24 14 10 8 2 1
24 16 10 8 2 1
24 18 10 8 2 1
24 20 10 8 2 1
24 22 10 8 2 1
24 24 10 8 2 1
24 26 10 8 2 1
17 6 10 8 2 1
18 28 10 8 2 1
12 16 10 2 8 1
14 8 10 2 8 1
14 16 10 2 8 1
32 16 10 2 8 1
34 12 10 2 8 1
4 14 10 4 2 1
1 20 10 4 2 1
25 6 10 4 2 1
26 28 10 4 2 1
12 12 10 2 4 1
32 12 10 2 4 1
2 14 10 2 2 1
14 24 10 2 2 1
32 10 10 2 2 1
32 24 10 2 2 1
34 20 10 2 2 1
5 20 10 2 2 1
29 6 10 2 2 1
20 5 10 4 1 1
24 5 10 4 1 1
2 13 10 4 1 1
21 30 10 4 1 1
8 16 10 1 4 1
11 16 10 1 4 1
36 16 10 1 4 1
11 13 10 1 3 1
34 22 10 1 3 1
0 15 10 2 1 1
12 11 10 2 1 1
12 24 10 2 1 1
14 26 10 2 1 1
16 28 10 2 1 1
32 9 10 2 1 1
32 26 10 2 1 1
11 20 10 1 2 1
34 10 10 1 2 1
0 20 10 1 1 1
1 14 10 1 1 1
6 13 10 1 1 1
7 20 10 1 1 1
13 10 10 1 1 1
13 25 10 1 1 1
15 27 10 1 1 1
16 7 10 1 1 1
19 5 10 1 1 1
25 30 10 1 1 1
30 28 10 1 1 1
32 8 10 1 1 1
32 27 10 1 1 1
35 22 10 1 1 1
12 16 11 2 8 1
14 8 11 2 8 1
14 16 11 2 8 1
16 8 11 2 8 1
16 16 11 2 8 1
18 8 11 2 8 1
18 16 11 2 8 1
20 8 11 2 8 1
20 16 11 2 8 1
22 8 11 2 8 1
22 16 11 2 8 1
24 8 11 2 8 1
24 16 11 2 8 1
26 8 11 2 8 1
26 16 11 2 8 1
28 8 11 2 8 1
28 16 11 2 8 1
30 8 11 2 8 1
30 16 11 2 8 1
32 16 11 2 8 1
34 16 11 2 8 1
1 14 11 2 8 1
