X Y Z sizeX sizeY sizeZ
2 32 4 2 2 1
6 20 4 2 2 1
6 24 4 2 2 1
6 42 4 2 2 1
10 44 4 2 2 1
14 48 4 2 2 1
20 24 4 2 2 1
20 26 4 2 2 1
24 20 4 2 2 1
24 40 4 2 2 1
24 42 4 2 2 1
7 14 4 2 2 1
9 16 4 2 2 1
12 23 4 3 1 1
18 14 4 3 1 1
18 21 4 3 1 1
7 44 4 3 1 1
17 25 4 3 1 1
22 27 4 3 1 1
2 34 4 2 1 1
4 25 4 2 1 1
8 20 4 2 1 1
12 48 4 2 1 1
20 48 4 2 1 1
24 19 4 2 1 1
9 18 4 2 1 1
3 28 4 1 1 1
3 29 4 1 1 1
3 35 4 1 1 1
3 36 4 1 1 1
3 37 4 1 1 1
3 38 4 1 1 1
3 39 4 1 1 1
5 20 4 1 1 1
5 24 4 1 1 1
5 42 4 1 1 1
6 15 4 1 1 1
8 21 4 1 1 1
8 25 4 1 1 1
9 15 4 1 1 1
9 19 4 1 1 1
13 49 4 1 1 1
16 17 4 1 1 1
17 24 4 1 1 1
19 24 4 1 1 1
21 16 4 1 1 1
21 17 4 1 1 1
21 18 4 1 1 1
21 19 4 1 1 1
21 20 4 1 1 1
22 25 4 1 1 1
22 26 4 1 1 1
23 46 4 1 1 1
24 44 4 1 1 1
24 45 4 1 1 1
26 20 4 1 1 1
26 21 4 1 1 1
26 40 4 1 1 1
26 41 4 1 1 1
26 42 4 1 1 1
28 28 4 1 1 1
28 29 4 1 1 1
28 30 4 1 1 1
28 31 4 1 1 1
28 32 4 1 1 1
28 33 4 1 1 1
28 34 4 1 1 1
28 35 4 1 1 1
4 32 5 2 8 1
6 32 5 2 8 1
8 24 5 2 8 1
8 32 5 2 8 1
10 24 5 2 8 1
10 32 5 2 8 1
12 24 5 2 8 1
12 32 5 2 8 1
12 40 5 2 8 1
14 24 5 2 8 1
14 32 5 2 8 1
14 40 5 2 8 1
16 24 5 2 8 1
16 32 5 2 8 1
16 40 5 2 8 1
18 24 5 2 8 1
18 32 5 2 8 1
18 40 5 2 8 1
20 32 5 2 8 1
20 40 5 2 8 1
22 32 5 2 8 1
2 28 5 2 8 1
24 34 5 2 8 1
4 28 5 2 4 1
6 16 5 2 4 1
6 28 5 2 4 1
6 40 5 2 4 1
8 16 5 2 4 1
8 40 5 2 4 1
10 40 5 2 4 1
18 16 5 2 4 1
20 16 5 2 4 1
20 28 5 2 4 1
22 28 5 2 4 1
22 40 5 2 4 1
2 36 5 2 2 1
4 26 5 2 2 1
4 40 5 2 2 1
6 20 5 2 2 1
6 26 5 2 2 1
8 44 5 2 2 1
10 44 5 2 2 1
14 48 5 2 2 1
16 48 5 2 2 1
18 20 5 2 2 1
18 48 5 2 2 1
20 20 5 2 2 1
20 26 5 2 2 1
22 26 5 2 2 1
22 44 5 2 2 1
5 16 5 1 4 1
17 16 5 1 4 1
24 28 5 1 4 1
26 32 5 1 4 1
26 36 5 1 4 1
24 42 5 1 3 1
3 38 5 1 3 1
3 26 5 1 2 1
5 42 5 1 2 1
7 24 5 1 2 1
8 20 5 1 2 1
11 46 5 1 2 1
13 22 5 1 2 1
13 48 5 1 2 1
20 24 5 1 2 1
24 32 5 1 2 1
10 17 5 1 2 1
2 38 5 1 1 1
4 25 5 1 1 1
4 42 5 1 1 1
5 20 5 1 1 1
