X Y Z sizeX sizeY sizeZ
72 40 5 2 8 1
72 48 5 2 8 1
72 56 5 2 8 1
72 64 5 2 8 1
72 72 5 2 8 1
74 32 5 2 8 1
74 40 5 2 8 1
74 48 5 2 8 1
74 56 5 2 8 1
74 64 5 2 8 1
74 72 5 2 8 1
76 40 5 2 8 1
76 48 5 2 8 1
76 56 5 2 8 1
76 64 5 2 8 1
78 40 5 2 8 1
78 48 5 2 8 1
78 56 5 2 8 1
78 64 5 2 8 1
80 40 5 2 8 1
80 48 5 2 8 1
80 56 5 2 8 1
80 64 5 2 8 1
82 48 5 2 8 1
8 38 5 8 2 1
16 88 5 8 2 1
24 28 5 8 2 1
24 30 5 8 2 1
24 88 5 8 2 1
24 90 5 8 2 1
24 92 5 8 2 1
32 88 5 8 2 1
32 90 5 8 2 1
40 88 5 8 2 1
64 30 5 8 2 1
64 80 5 8 2 1
10 36 5 8 2 1
27 26 5 8 2 1
58 27 5 8 2 1
62 82 5 8 2 1
0 52 5 2 4 1
2 64 5 2 4 1
4 44 5 2 4 1
4 72 5 2 4 1
8 80 5 2 4 1
22 28 5 2 4 1
32 28 5 2 4 1
34 28 5 2 4 1
76 36 5 2 4 1
76 72 5 2 4 1
78 36 5 2 4 1
78 72 5 2 4 1
82 44 5 2 4 1
82 56 5 2 4 1
0 61 5 2 4 1
21 90 5 2 4 1
12 34 5 4 2 1
32 92 5 4 2 1
40 90 5 4 2 1
48 88 5 4 2 1
60 30 5 4 2 1
62 84 5 4 2 1
66 28 5 4 2 1
0 50 5 2 2 1
2 46 5 2 2 1
4 42 5 2 2 1
14 88 5 2 2 1
16 34 5 2 2 1
16 38 5 2 2 1
18 90 5 2 2 1
20 30 5 2 2 1
44 90 5 2 2 1
52 88 5 2 2 1
58 30 5 2 2 1
62 80 5 2 2 1
72 30 5 2 2 1
72 80 5 2 2 1
76 34 5 2 2 1
76 76 5 2 2 1
80 38 5 2 2 1
82 42 5 2 2 1
82 60 5 2 2 1
58 25 5 2 2 1
1 56 5 1 4 1
35 24 5 1 4 1
82 64 5 1 4 1
82 68 5 1 4 1
84 48 5 1 4 1
23 90 5 1 4 1
82 38 5 1 4 1
40 23 5 4 1 1
40 92 5 4 1 1
44 23 5 4 1 1
48 90 5 4 1 1
60 26 5 4 1 1
60 29 5 4 1 1
14 33 5 4 1 1
23 27 5 4 1 1
29 94 5 4 1 1
30 25 5 4 1 1
54 88 5 4 1 1
66 84 5 4 1 1
5 39 5 1 3 1
20 90 5 1 3 1
