2023/05/25 13:50:24.865976588,"{'stamp': {'secs': 1684990224, 'nsecs': 865611870}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5623008443824185, 0.011489189320211642, -2.57197598214344e-06, 0.07009501047064434, 1.5713914996823188, -0.09066942963068433, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.876177413,"{'stamp': {'secs': 1684990224, 'nsecs': 875625835}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5618482536099507, 0.012101003164249002, -2.7089369520213353e-06, 0.07382765831973503, 1.5714229977875638, -0.09549769128892308, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.886237509,"{'stamp': {'secs': 1684990224, 'nsecs': 885619867}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5613979490175902, 0.012709726541744393, -2.845206088428822e-06, 0.07754145137597823, 1.5714543367858496, -0.10030156386009537, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.895740740,"{'stamp': {'secs': 1684990224, 'nsecs': 895607052}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5609527144585056, 0.013311596229910242, -2.9799409543274555e-06, 0.08121343039191553, 1.5714853229346042, -0.1050513490552957, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.905839420,"{'stamp': {'secs': 1684990224, 'nsecs': 905611431}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5605106741096293, 0.013909147973157503, -3.1137092027987593e-06, 0.08485906582643526, 1.5715160867819438, -0.1097670582515694, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.916130472,"{'stamp': {'secs': 1684990224, 'nsecs': 915618527}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.560068811951035, 0.014506458838136355, -3.2474235281338187e-06, 0.08850323167382607, 1.5715468382281106, -0.11448086650473904, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.926151594,"{'stamp': {'secs': 1684990224, 'nsecs': 925618121}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.55962507774821, 0.015106300339281467, -3.381704363016058e-06, 0.09216283681494133, 1.5715777199594043, -0.11921464582213298, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.936135510,"{'stamp': {'secs': 1684990224, 'nsecs': 935610100}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5591764489715756, 0.015712758343009288, -3.517466371656887e-06, 0.09586280893103523, 1.5716089423291069, -0.12400064070483814, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.946404870,"{'stamp': {'secs': 1684990224, 'nsecs': 945616761}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.558718831047322, 0.01633136790902253, -3.6559486354412706e-06, 0.09963691716429925, 1.5716407902995404, -0.1288825322771039, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.955867493,"{'stamp': {'secs': 1684990224, 'nsecs': 955609904}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5582476007079642, 0.016968378787033504, -3.7985502266367532e-06, 0.10352329094748196, 1.57167358562752, -0.1339096417944125, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
